time,x,y,z,qx,qy,qz,qw
1762983351.640547,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983351.6606905,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983351.6810646,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983351.7003355,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983351.7202053,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983351.7399538,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983351.761442,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983351.783962,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.8005998,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.8216395,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.8461206,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.8650992,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.8800442,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.9018648,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.9212716,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.9418585,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.9609096,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983351.9797573,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.001267,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.0216265,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.0419545,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.0604835,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.0812476,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.1000495,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.1224544,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.1400762,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.160791,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.1797078,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.2005749,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.2207212,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.2422168,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.2599728,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.2811396,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.300211,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.3207185,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.339771,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.3639963,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.3806546,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.4006972,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.4202256,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.4400415,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.4607134,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983352.4805632,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.4999075,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.5209777,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.5433075,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.5637167,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983352.5841653,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.0079345703125
1762983352.6037316,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.0079345703125
1762983352.6202626,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.0079345703125
1762983352.6422493,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.0079345703125
1762983352.6619542,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.0079345703125
1762983352.6811466,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.7012177,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.720635,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.7403214,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.7619598,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.7807186,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983352.8012712,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983352.8219092,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983352.8419943,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983352.8610575,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983352.883773,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.9022496,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.9223588,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.9444997,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.9618511,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.0079345703125
1762983352.9811327,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.00246,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.0218232,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.0424666,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.0619972,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.0811403,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0078125
1762983353.1005156,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0078125
1762983353.12036,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0078125
1762983353.1444964,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0078125
1762983353.1599848,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0078125
1762983353.1806304,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.201292,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.2214491,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.2435763,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.2614486,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01446533203125,0.9998779296875,0.00787353515625
1762983353.2815027,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.3006833,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.3209577,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.3427896,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.3632207,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.3813136,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0079345703125
1762983353.4006376,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0079345703125
1762983353.4206097,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0079345703125
1762983353.440876,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0079345703125
1762983353.4605772,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.0079345703125
1762983353.480716,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.50029,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.524781,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.5455015,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.56105,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.580794,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.6004035,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.624294,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.6403403,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.6602323,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.6837642,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.7007008,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.7204056,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.7413068,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.7602177,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.014404296875,0.9998779296875,0.00787353515625
1762983353.7815742,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0142822265625,0.9998779296875,0.00787353515625
1762983353.8003078,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0142822265625,0.9998779296875,0.00787353515625
1762983353.8221035,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0142822265625,0.9998779296875,0.00787353515625
1762983353.8399768,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0142822265625,0.9998779296875,0.00787353515625
1762983353.8623624,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0142822265625,0.9998779296875,0.00787353515625
1762983353.880224,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.901313,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.9206965,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.941705,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.960787,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01434326171875,0.9998779296875,0.00787353515625
1762983353.9883945,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.0000734,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.022234,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.0446439,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.060812,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.0809906,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.101564,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.1219115,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.1406364,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.161063,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.014404296875,0.9998779296875,0.00787353515625
1762983354.1822605,-2.6524210970365885,4.96975237158723,0.0,0.004150390625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.2007318,-2.6524210970365885,4.96975237158723,0.0,0.004150390625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.22087,-2.6524210970365885,4.96975237158723,0.0,0.004150390625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.246241,-2.6524210970365885,4.96975237158723,0.0,0.004150390625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.260258,-2.6524210970365885,4.96975237158723,0.0,0.004150390625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.282236,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01446533203125,0.9998779296875,0.00787353515625
1762983354.3054912,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01446533203125,0.9998779296875,0.00787353515625
1762983354.3282244,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01446533203125,0.9998779296875,0.00787353515625
1762983354.3569703,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01446533203125,0.9998779296875,0.00787353515625
1762983354.3733358,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.01446533203125,0.9998779296875,0.00787353515625
1762983354.385148,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.0145263671875,0.9998779296875,0.0079345703125
1762983354.4009008,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.0145263671875,0.9998779296875,0.0079345703125
1762983354.4212074,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.0145263671875,0.9998779296875,0.0079345703125
1762983354.4478571,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.0145263671875,0.9998779296875,0.0079345703125
1762983354.4602044,-2.6524210970365885,4.96975237158723,0.0,0.00408935546875,-0.0145263671875,0.9998779296875,0.0079345703125
1762983354.4827528,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.507719,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.5244722,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.5398858,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.5600286,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.5865457,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.6006784,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.6233187,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.6405857,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.6749766,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.6837103,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.7019553,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.721654,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.7399628,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.7605488,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.7823055,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.799944,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.8204205,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.8474057,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.860438,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.8828228,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01458740234375,0.9998779296875,0.00787353515625
1762983354.9002469,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01458740234375,0.9998779296875,0.00787353515625
1762983354.9197607,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01458740234375,0.9998779296875,0.00787353515625
1762983354.9443874,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01458740234375,0.9998779296875,0.00787353515625
1762983354.959999,-2.6524210970365885,4.96975237158723,0.0,0.0040283203125,-0.01458740234375,0.9998779296875,0.00787353515625
1762983354.984541,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983354.9994292,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983355.0254028,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983355.0406892,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0145263671875,0.9998779296875,0.00787353515625
1762983355.0631497,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.0079345703125
1762983355.0804973,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.0079345703125
1762983355.1011329,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.0079345703125
1762983355.1198058,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.0079345703125
1762983355.1489773,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.0079345703125
1762983355.1610882,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01458740234375,0.9998779296875,0.0079345703125
1762983355.1870203,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983355.1999848,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983355.2246184,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983355.240132,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983355.2613652,-2.6524210970365885,4.96975237158723,0.0,0.00390625,-0.01458740234375,0.9998779296875,0.00787353515625
1762983355.281249,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.300953,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.3208444,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.3447754,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.3609476,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.388057,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.4011114,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.4224973,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.4412742,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.4680398,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.0146484375,0.9998779296875,0.00787353515625
1762983355.481328,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01470947265625,0.9998779296875,0.00787353515625
1762983355.5051,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01470947265625,0.9998779296875,0.00787353515625
1762983355.520434,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01470947265625,0.9998779296875,0.00787353515625
1762983355.5404313,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01470947265625,0.9998779296875,0.00787353515625
1762983355.5612113,-2.6524210970365885,4.96975237158723,0.0,0.00396728515625,-0.01470947265625,0.9998779296875,0.00787353515625
